Simulation_ID,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19,Iteration_20,Iteration_21,Iteration_22,Iteration_23,Iteration_24,Iteration_25,Iteration_26,Iteration_27,Iteration_28,Iteration_29,Iteration_30,Iteration_31,Iteration_32,Iteration_33,Iteration_34,Iteration_35,Iteration_36,Iteration_37,Iteration_38,Iteration_39,Iteration_40,Iteration_41,Iteration_42,Iteration_43,Iteration_44,Iteration_45,Iteration_46,Iteration_47,Iteration_48,Iteration_49,Iteration_50,Iteration_51,Iteration_52,Iteration_53,Iteration_54,Iteration_55,Iteration_56,Iteration_57,Iteration_58,Iteration_59,Iteration_60,Iteration_61,Iteration_62,Iteration_63,Iteration_64,Iteration_65,Iteration_66,Iteration_67,Iteration_68,Iteration_69,Iteration_70,Iteration_71,Iteration_72,Iteration_73,Iteration_74,Iteration_75,Iteration_76,Iteration_77,Iteration_78,Iteration_79,Iteration_80,Iteration_81,Iteration_82,Iteration_83,Iteration_84,Iteration_85,Iteration_86,Iteration_87,Iteration_88,Iteration_89,Iteration_90,Iteration_91,Iteration_92,Iteration_93,Iteration_94,Iteration_95,Iteration_96,Iteration_97,Iteration_98,Iteration_99
26,40449.57912029589,48536.19433536931,42384.31712989648,43049.38294772486,41757.38932608728,47243.7962434252,40117.024899927696,46977.199361486615,48342.44475597907,46718.970968402435,47280.41114830857,47430.548702649736,41961.842154477556,49591.1519349259,43527.755986772805,44787.55962371209,43935.56058127693,46572.93478680739,43278.28082196025,45214.13031755958,41046.89978513279,48726.92866720503,47146.37102704065,44064.76876191434,43498.72310391741,47062.81038821663,42736.661181964926,45401.16901044854,48716.4761197805,42403.977218760985,46179.52265318465,46010.320854193575,44688.52218027942,43387.873330867405,48887.350582062034,43087.78036554571,39201.47551638522,47049.707493219306,41155.82928074293,47214.01966353628,49271.69039309902,47015.19961087576,48428.516166039975,51464.15714217487,48093.63348034863,46057.834856401394,50228.634187275675,50615.28174350907,50660.06970643015,43425.14075137279,40667.14125280511,43229.78501300836,47251.653170538164,45509.30862506274,44339.26084743409,46793.540476175796,40293.42373864554,45451.74175581293,48579.064463513205,46757.81006258633,47213.79142986793,50111.59292784805,44788.341488404265,42910.106683678925,48806.44813652813,48747.58601930857,46786.53335921855,44486.81279813617,45004.41488322555,40914.32655318052,48561.42889666305,48448.48419049326,40802.61519850629,47776.42266849963,46293.125296028826,41729.68284674945,41140.799356568095,46195.17846208551,43727.34683549786,50823.83632175894,48048.3148628765,46515.818037543126,46673.852812807665,49258.77497717494,47708.85789352748,46599.25260318727,41863.164235847966,54798.2302892999,41469.81517661365,43999.863241279476,39704.86951548801,46724.15410806164,45483.553399311386,47448.88460276723,39434.98998046581,48561.298135618985,42416.20671529723,44523.183362035634,47981.028059779404,45836.05338922208
27,41382.030928199914,46992.67591648086,47014.4946695098,42426.18956908803,47865.13737844032,42978.95126667094,45810.12876172154,47625.10084035986,44892.43979294812,46455.17091885163,43347.42513955977,44371.306933030086,44341.24982118291,42610.949291071236,44434.3226780295,40044.42144363601,43428.308009145265,44088.398421217054,44180.224792014786,44227.208173213505,44802.35456044759,46534.212857875405,47798.45463722407,42920.751274085545,41149.757262754734,41665.45788082207,43440.95065217623,43873.85178298717,42536.01258816814,40852.42667440034,43540.4133520826,45580.56518436471,46904.094290673806,43216.24623005337,43678.40696914101,42034.56541168861,44899.394654800715,42285.028370589396,46834.00900237184,39285.22722581084,43849.18504815212,45963.543485413575,45588.27045223201,53617.707724737586,46119.360078617305,41787.025290105565,44694.514409314965,39316.011732907355,44742.08080225036,42334.22061759757,47929.24888179252,43241.471121294286,44626.34906945521,42966.214907505906,50564.32432593066,43972.02314842268,50864.18253913344,47605.285638778456,46542.61352747324,46179.94607141607,46260.15135429201,38831.44774609405,44107.57313871758,47704.50550778983,44843.529012882864,40503.39249022856,44832.3057581521,50453.13765201757,48990.0534897111,44801.587170028695,48044.63768658588,43827.177534822236,39547.6109221545,42041.708837985425,50001.244059226236,44123.22213814623,44221.17126599994,44040.517771920386,51093.23708663362,50203.068529158605,52100.096747034026,44491.055326719834,45945.99836399071,40146.743841853466,49726.190163578474,41263.105435942605,45693.68180404041,41488.6319115749,43115.62615443617,42320.76022064096,43054.79916583738,43274.80734992327,43245.53985623975,47666.668517696984,41464.439062199934,45705.73256644437,48897.46928737779,43357.77163355713,42702.65954960768,44262.3211994232
28,48284.9939468407,48427.90280109817,48522.58290113885,43658.79974669067,44533.52053545685,44480.611154026206,45421.68425714576,48229.59189751045,47382.134809482675,47564.33062653928,50625.79054851817,48426.67320619543,45697.74995152767,42292.37551744008,43723.55058299423,45101.93772282361,48521.902316162435,45710.517608840295,43627.44567162971,43311.30842223853,45363.208317310666,48363.11171424623,50535.70622292482,44715.277860042435,45159.85212458999,41347.70977261961,51367.032382734455,40607.70000880962,48769.521417899785,43780.41989985504,42960.81509849886,41256.06937804584,52449.529415476565,45375.43986115752,44664.0569946926,47362.79607582706,42371.88073252957,44389.7454405776,44493.4074309301,42603.557898910214,48010.559025112096,43401.315984223205,39060.28045952278,42994.804396329164,44686.260638373366,40959.00346974147,41140.77140932935,41928.738754764345,47514.014718274884,41976.447862887275,48037.820924009764,41426.09799186472,44363.277559253256,41824.548695022044,45594.88432674769,39532.63381650222,45417.554375051186,43334.07905068796,40851.016085302064,42296.37407721035,47665.91156887872,43127.971102487194,40367.43196524117,38690.43604040458,44092.04114972667,43030.7451944746,44557.39955761565,37583.50709561877,38440.68574266639,45791.2255588182,43110.79832019894,43686.680703758175,38828.49240634546,38699.2248037313,44939.704473891456,45019.778192218175,38143.64026776966,37461.56996882645,41137.35097856866,38856.226363338195,38718.868330487065,37268.31688415961,39703.03188752302,37436.28995488796,37555.32317097651,41944.75289891117,40742.55756947231,42400.09662938767,35500.87078466,40738.68865852595,47278.40377129431,39374.38461594265,43134.14631598085,43035.46434032058,43122.17089913943,40816.14568141172,42023.5963569027,42378.25772545576,42104.13436131301,36424.26184475713
29,49983.013005633235,46172.3160101923,50492.57032957128,43247.73954816155,44078.726400283165,44698.977532097604,44883.02890995273,43124.06604821769,50348.20924904847,45535.302282452896,47420.94519167131,44397.09784969844,40325.5845897599,46944.99162766063,39890.88508875773,45719.764991920434,41490.07874442187,52157.26299551838,48643.63343823184,45994.977788634395,49629.719954353524,42806.94038726116,47183.57845618874,46013.13076163725,46147.89456329805,49303.854432664884,47505.59089051153,46014.82481194916,39724.562224271474,41877.34680460066,44486.11929128156,45106.87240576609,41120.72181841718,52384.03202851761,49448.42057277103,46452.03115050847,44685.06341065344,43704.7696801547,41266.99224106016,44490.3619016846,44996.52530017398,40127.3762594689,45099.66756548671,43462.76700335676,37783.90470368124,41064.94978368741,42423.93704052549,49717.368180256286,45387.03060456863,39261.81251423388,45019.9625907829,38442.56662933662,46787.84369567096,41744.92636670804,42882.182377852834,47353.66038324612,38921.48062093444,38498.9187773354,41031.47205468269,46151.09515154464,37895.668316049865,33623.970772914865,41172.45326925282,44311.02510516949,46315.58507391173,40921.92404536712,41016.76819056213,45955.10861224465,36208.74575289385,40877.94564062649,42659.861498265236,43417.297887910085,40277.70949088009,41948.59507584253,33805.0292367552,39590.57477750138,43077.49050643692,38412.21464594058,41673.59799393519,42844.13341671005,40247.276900689496,41818.2113399163,38121.27599310944,40470.15703628578,43013.29780329158,41492.21246499798,39042.29185658732,41565.97734221539,43064.52910781496,34147.25861562278,44345.40064422251,39489.64140187713,41856.517281318236,44255.43257990715,35964.179522397855,38012.61707506013,39288.76538531896,37633.40287381597,45622.50411338486,37258.32929975426
30,46470.30991566935,44755.262305912605,45652.04451735623,45669.110819765025,42877.620606197,45711.247957044354,47065.68395314742,49763.153697526504,46479.92475918731,41319.31089515817,47424.282455165056,45403.244424879005,50536.82617226352,50655.0730473489,50696.35480935637,44142.31254619944,52236.223103367054,46920.995813646055,50931.690025412354,44048.18289230402,44630.349025507785,46392.039043702185,45930.45279520905,49389.13559283871,44560.21648367525,48959.09120131637,47504.76658444065,44408.053991366214,47115.16719614543,43435.04679962919,52399.44643880619,36282.21738064257,46890.79199175786,39019.95975698011,43873.858145661776,44251.30663894454,49278.97284306925,42168.951305192335,48498.769443249,40470.21099370489,48481.06028773275,42583.10468691899,44265.29349187461,42883.184237642665,47992.452006058826,47298.949316529804,45166.68025334523,39990.78884609,41317.990628363834,40243.90865373393,36270.58922691154,47430.15731985954,42274.197038935694,42169.3445667899,47969.34532877998,41587.947583474735,40350.897046209066,42250.51098404902,39274.44893298383,43930.22129000429,41561.85710713042,41063.60017296849,40715.67146569665,42205.54576516011,42741.887076411,40740.12012113633,41185.28233782887,42001.75321680435,41608.18115819267,42220.655215212166,39885.15848011141,45194.49528900275,42218.94107680137,40226.07422934423,42869.706263288084,41458.99018074981,36078.018291914894,42646.60416426476,38222.42863721908,44404.3103204816,40569.83549897531,43768.95222437868,39185.32083178785,41355.08678616318,44933.38526222807,40129.046041371555,39028.57720323734,42944.61481258657,42811.894887380855,38951.073480143285,34282.88837102679,38613.583037661825,42662.49996434605,37944.133018086504,40318.534275083526,38178.87648133598,34029.186292037855,37979.87437488637,42224.72953691415,32415.1920637894
31,44251.65065039434,41072.89738707501,38200.60329912377,41671.01463666747,38813.73929012751,38130.81417221329,36730.281885896875,34889.097313344,39317.90070466634,41142.134804108064,40397.87496302306,39446.68360834623,37822.09745425515,42865.57973258382,36775.07684606992,43543.89538490518,37924.218670747614,38794.22744249049,36579.01466275711,39738.94747340031,44535.141281270946,43134.85836786915,44686.50631404527,43297.118773251226,38165.226245672515,40709.15124982859,39341.746625207954,46166.93060201584,38150.07431123378,44910.33765655021,44978.664505560184,48046.70383741067,40951.62916621187,44612.764243989855,49705.3262809647,40498.29410855965,37633.32575335099,36600.12950765678,44967.547179224945,36731.49509178829,41636.86185888147,44298.392097514574,43562.25868755269,44401.82760579339,43822.438649673844,47274.18878442104,40205.112834161104,41156.84788016503,40921.429169072755,46121.26026260682,46416.62901821774,45049.98162787983,47463.947410815446,39977.74397187033,49153.29897514545,48763.252478368115,46313.586350782345,49732.05953837042,38799.81583644122,42493.48313567669,41889.45316824199,46621.865149154815,41023.388017111516,46878.52993242541,48910.96818604201,46820.6088762284,45574.669942383465,41576.17904649134,42098.15771647964,48877.56837573721,47443.41176199201,44895.33955819388,43753.59854445824,38679.03096765975,41805.59549253302,51419.57138187742,41276.27954652948,46050.7798723519,48738.97222937615,41570.10604825125,46247.63917586512,48728.602447306825,45837.977628083005,55047.576646820526,40599.87631098371,49398.03230572942,45527.8425211394,48621.65964699251,47634.405107659804,43946.8294621773,47096.424819506254,40489.05878986891,48435.442506878964,47529.86466692726,48690.17718612258,50103.1503574506,47964.26227654986,47332.47200194034,44109.8742519768,44720.89355632303
32,50880.34635974546,52480.75498122005,50586.68859407212,42801.97827071221,40413.17025983132,48914.36440172202,44143.1513390789,47423.87723824406,51346.81933836759,44261.37979916145,45084.75439242062,47107.73573450483,41999.48430357201,43655.668253589276,46089.64502210507,44977.93835917713,47815.591680844394,54649.11456418545,46044.51541341073,42963.08742924403,50124.22772108279,40430.9323941268,40999.938297151304,43469.40637006466,44397.7927973675,43251.29047546816,45060.77672346249,45970.083179697394,48440.87253308246,45241.29742579505,43080.55988616355,48054.94604468692,42120.68421503732,39442.33788046723,48455.01885325413,48179.182908647635,41919.190599492315,43106.72205161142,41378.96316807554,45287.62173863267,49714.27490409504,46350.23185651449,47344.62188656873,46582.7266210072,43888.507613499794,47284.871219498025,46131.57254879571,48282.99396525771,42135.50399434299,37973.3962888083,46809.44971224031,44513.201859878776,42375.88480220437,42484.036253141276,51356.81442470496,41056.08822300144,40309.83345855978,43242.60651687569,46676.56070850338,50119.16918517635,44861.143640422386,38621.56070613451,48922.92728245858,42483.154708407834,39794.07729268358,38949.98454132247,45009.585235206796,43026.88029842279,43296.16039814592,46238.0221022423,39483.610357674195,46351.49279027365,40247.787476151105,48763.20743490338,43683.64161885482,38752.20640168529,35144.92475963709,44144.11466684839,40287.47160167989,40916.33119167154,43795.26157279149,44506.05151672937,45117.89329216193,37371.820944487736,45623.46925940475,39136.95391416091,33699.19212799759,37077.4757385327,41475.45807260199,37574.86511961106,40354.621335000294,41648.064525749935,39914.51620499978,38842.30854310093,36351.30795197302,40353.04846911735,33604.25757185006,37946.22040791199,37101.797921712634,39233.994075171475
33,39259.54400682275,40662.567990040676,42731.13293558243,51250.42924008502,43317.18503713535,45568.8003400577,46281.54043682025,45419.408595890716,44752.18092567682,41175.059956482415,49642.96815449348,50783.02925964123,39615.492178807406,41723.10850916358,44104.60690439358,41913.47905628739,46619.08977105877,42669.52895229884,51928.179416981126,48809.755501899504,45680.23689802309,48286.35604262314,48538.88135794339,43195.36803821362,42388.10481746571,45250.05780150287,47757.23559839342,45444.99327569093,39953.61125698881,42430.961779357305,44763.28683649799,44757.870066157346,51312.13496572738,40564.83858432321,46617.885573874795,49765.16194665053,52268.63918535295,43705.92824581132,46572.57424870464,46823.23314303567,45625.54154097053,44683.69535603422,46395.121246400144,36896.81252729701,47182.62236820042,45403.769291718294,44288.08033030955,51549.95902630258,42840.21113987023,43710.1568349919,51372.97056705515,42337.40382448046,43239.63109460308,44529.51864502128,47690.350342814556,45664.9680235306,40863.59888911276,43297.060597993,43056.465813720926,44752.892655286254,46362.69970761545,46338.25841884151,39316.76238704511,48404.61116019474,45808.22030718919,49430.5025523005,46421.43464733015,48524.23346475444,46492.944996640406,49307.922419848794,46671.202035256894,44686.67121138271,52271.79110543002,47844.918791295655,46835.98214721412,40915.82586707732,40877.41562411668,45936.68954285393,45465.66783285837,43034.80779197339,45451.14463875859,50083.606169739505,47225.287918560956,41348.77276879124,44643.17175314258,42424.107261271805,43759.36026749261,43676.42986998514,43471.534135667185,40983.56680968514,44591.50501914179,43206.05556208861,35625.76419199274,51569.51047840532,48484.06289349335,43795.837680240016,45060.220959169914,41250.7060885838,50426.31320899477,51071.32382327395
34,46750.27550548253,45220.30634010833,51731.7539297975,46908.47062117649,43438.42138813688,47627.09402997888,39759.66426413865,45382.720840534734,46021.31292829437,45419.26643865184,43931.90761331556,41760.72525812155,42474.08956143692,45326.63973199163,41436.73845623042,50664.53637007128,36549.12742610014,43964.99882385727,45353.24684514463,46623.746969066524,42069.04087276023,48629.74334044228,40539.74065979865,43188.38851645578,46986.39217689416,48328.60340733681,40507.19585158049,53464.11772932851,42128.02699786493,40801.01607191109,46608.687653674424,43885.46094853934,43412.63259987282,46906.060984223106,40112.65379063101,39553.16992008095,43088.24523154167,48449.28556625064,43227.02306107909,50117.301390491564,48843.24723575005,45905.42779042395,46087.116349999225,45902.40840005394,45511.09673178272,43828.02656806983,44199.39893373708,41576.127498903734,37927.86307427142,48533.02594970256,45503.226997712954,45019.876337989714,46275.03719314522,42349.128144660324,41796.60091716982,44092.20898022991,49377.915141644204,41260.02870882199,36593.39085821387,43331.51650617999,48656.639731952586,39455.85912206607,41223.09246776681,45843.34956985014,53223.70251352107,40653.72266071617,40529.81090730253,46083.83478028539,48854.95820797986,43002.88412055773,39811.53870040906,46387.997506836306,46967.492471369515,50691.6964049224,47102.23075943769,47649.81144439161,44161.1355396227,52812.8138949423,43725.9455661169,43041.84921148234,50790.44773925954,40282.44070753469,39088.293169510674,45382.58215871515,44994.44312551778,44270.75845903788,48180.57522278929,42093.740216676575,45205.33480199896,43847.6609515578,42148.100799658394,44802.111731325815,47728.30657054433,51785.81798537761,46854.1407452767,36965.327995515356,44877.951726586725,45159.36893088906,47995.86883065584,45591.392967967164
35,46048.05695720368,51127.640892729556,47885.100181570444,47408.84500741758,42652.976233293215,47564.72338023011,43913.50183977533,44462.54578015932,43825.141423731846,42951.68458155884,53092.19778258357,50482.50722058511,52296.69115837679,42167.54401823027,46238.11300981587,41800.16953874083,43642.46326165627,42859.97345104675,49693.941547885726,44388.63068664002,49004.672453679435,47448.33836183477,52816.08845117977,40639.515859690255,49332.57667034806,48900.934017605556,42046.80387992965,48313.7357676232,46095.865901885954,44221.57091764404,42242.19432047748,42506.93056344341,51296.7724438887,44668.85168733061,47098.77560086027,41994.374503916355,41959.016026636215,47846.1897734382,39994.48743616641,42913.74018512737,44280.604887148314,44457.40242689827,43457.20451825133,45226.21925910291,46106.02730750589,46169.02196365167,40592.902559737704,42767.471363395525,47429.30176406681,46398.22453558992,39071.496219907065,44518.675075066436,36992.911525232936,43402.716939118436,49254.67263540531,40077.85441585035,40370.57029483098,45414.59227073012,37962.02505031903,40803.466732650704,44666.18739783737,40657.1539742626,41861.05765708651,44926.848818462655,43823.694942064474,43257.85927218569,41248.14203966921,43446.821831486915,41795.974615599975,43586.190072974634,40460.32257012752,41395.577261783445,38741.22597292447,41726.35948636388,39172.47400406447,38132.02105645132,42453.978299399874,42236.32283830007,43990.044436683915,40034.539591501096,42649.203453311966,43035.279504002996,42625.296387081304,38489.221346346276,41538.56920387387,42155.147937273905,40942.16301329733,34171.75634169738,41291.34457449292,47787.17003314188,39484.23797634129,38235.80985251954,41689.664886025974,41423.852697735456,44170.28788286787,36257.65018391984,42552.53802036119,42030.764737418824,39615.83815249732,41083.79941734941
36,46286.140656556556,42689.71735319959,47705.68351963268,48683.902850513965,46770.76342007239,43824.28612225659,44348.073190266885,50780.85187411843,43877.72657720481,48359.98133584182,46084.45311429927,43930.763364928505,40697.12311209784,45677.12121788322,45291.52277313959,50780.910948669865,42247.38337464801,52343.25949295291,46212.1936943891,46209.0535079109,43102.169169816865,46007.0601841743,46513.76297034628,47999.44733382681,41869.36893570578,49501.69873852172,46156.529676070335,46946.332464983396,44292.984763184766,42029.94355750704,45232.71880769052,45599.3457594343,40566.62954203363,47538.5132965284,48188.87882846906,42665.073203772394,41727.72687912931,44030.52359400224,45076.46431035616,44154.65276827093,44805.062935133494,45708.72863256293,40621.53939607799,40989.453992629555,36288.71122904593,48016.14473105111,45048.72646597584,48353.1236206885,41359.238413403546,45078.103486506116,45687.444819573124,43202.29601654395,40029.03104490626,50586.788275632505,49477.70669206417,43777.81673047883,46632.72846454274,43448.66983565794,41814.70847032081,50847.236815862445,39702.81957950143,44086.38816969243,45269.836247175146,50283.95705179931,47869.08369355526,39648.80072138458,44991.19922869062,45067.39263476595,44269.31732704178,46983.38914409696,40490.857831180874,43692.36507988266,46532.21999428184,47174.64219251405,45478.14231522943,44077.14495903904,44616.187924395286,47369.30279160716,45108.48250920147,41666.08785459031,41052.807731376306,40233.16025140445,49657.858619165934,47583.87787395982,44659.238773822246,43547.86404747493,43163.423974504454,48498.358744263074,51094.18722615917,43062.74264343188,48642.92966609827,45089.64132914844,44320.22742428651,49813.485705055755,44967.46969362311,45948.36620561483,45794.476585316625,39798.08202668976,45922.915675891396,43199.38552179126
37,49127.04878506595,45159.946249717555,50064.42539036806,45195.65210504612,44214.7605411364,44215.41467052772,40908.33820587568,48013.98612238876,40574.679823660714,42432.61610358592,39651.04766387799,45946.79920529136,45670.489678645165,45035.38019861171,42673.852387155166,42188.24592839669,47354.670432035906,44036.213616512636,46739.61935618839,42823.76986096814,46165.25936272605,49685.641234562914,47320.17500570135,44054.013155444634,46126.06700816927,44462.19467382655,45186.83275263929,44048.953724033876,44494.32936136877,45628.19367933231,41700.04004012564,41557.26856171287,40294.03756511386,39545.79913225479,40700.654980854066,45035.53254702574,41597.625404971426,46027.40466937789,44424.215309139516,37943.210759422465,46267.63904122658,46695.56576690357,40849.9424708315,45304.20889685993,41148.094529179456,44130.72702377649,39701.07984521886,37938.82702865703,42381.045599299105,43139.420907274056,42192.07144507973,39605.0416076272,42043.555324412686,44114.2684607836,43038.160485426066,43695.11440902859,40896.035398950495,46719.19429678868,39135.235222014606,44388.475778960325,46539.627255047635,44225.77458366515,41968.08408955416,40854.90399613301,45790.22795809549,37850.520643203046,39228.935700118476,40990.44141305275,46152.41121595759,43336.46855654299,38952.75862327227,40986.81332256629,39943.25684798277,39567.05906323653,44900.123355058466,37307.39168332648,46774.361364612625,44205.89056414635,44975.60583078032,39932.73497566058,40863.6240423812,36686.64146624819,39523.10049940643,42711.008643771216,45208.00785830653,37446.997176131146,39749.57292083906,40364.32734374078,36311.252330761825,42599.38828069759,38319.59457478728,39940.407441890085,39048.71150483149,37898.359205939465,40330.991399997576,39592.877631410614,39022.175988829484,37810.33695203705,41093.18601721252,45291.57525917531
38,49944.82294321518,52725.49539916395,43495.2205046295,43626.99559391534,44212.025209764106,46906.247200561644,49243.103905520285,42911.01285065663,46219.98165272983,44565.032672461544,46977.94912812988,49830.264618904606,44230.949640214356,39656.42346664406,47380.48536601694,42335.343300462555,44542.02964171591,47518.49867798916,45951.66353129954,44674.495918230255,43157.17852013337,35720.33990312,47234.626610419844,44190.554562477555,49842.67609073832,46273.68969587798,43268.3988078885,48413.98428280333,48683.61409906621,44299.098194072074,48819.66356983433,43223.01422276465,45510.87286210529,46828.506840700094,47511.30106884541,46988.869915570845,43935.49702219785,48499.83245021261,44601.832566059464,43179.11244071938,43226.11850459734,51207.962852724275,42625.65303010578,49133.23272563343,41366.50657340746,46561.2974242374,45950.66704477067,50187.92601512393,42905.913935460754,42021.87450252676,44627.16678928966,50327.36585356945,42170.692864179946,36717.066776946565,45191.25707959451,48038.473337475225,41755.821015552436,47713.38295473045,41685.08484796014,44531.01268578663,47408.58340891538,41200.110714436996,45580.84266082417,48887.91523613516,46516.589117476324,42693.99661570954,49859.89872869374,47106.85603815197,39046.56640024222,47765.57956714952,43171.602392264715,45629.00335245589,48225.61281373843,43241.26532907253,39734.103635066196,49817.74461409865,48726.66710784623,44720.78075781457,47730.94864477477,43817.96245739621,45310.30456563472,44538.27858356243,43947.37892685663,46149.768256274416,41133.82776433412,44194.94134155015,46006.3343119469,50881.92226547723,41263.89051099937,46665.76978474377,47016.476084569156,38994.50006181524,46313.70244610961,47816.9122527481,46883.68857402379,44731.432784407436,46066.368116871774,45543.503031196895,39593.73651739138,45618.62503921429
39,38053.675176176774,41232.67707948955,41136.96611307237,34165.243477413525,46731.70863630233,44483.59762848751,39153.217412575264,36967.68632549076,41677.85372982793,40913.79627448971,41845.21134247304,41390.825445598864,42468.456014263815,45550.570157245704,42807.829246310655,37701.70846409425,45491.514259992975,46451.98680518272,51359.30882316594,37748.25343706763,42191.36385622229,34822.13263464373,43325.63285596902,39872.021672128954,47851.99624040955,39288.90886361731,36432.9981168886,40401.04693884285,35658.23711190314,44454.02330492844,35512.946373191895,42282.9834517053,35613.62843908643,41308.38035881608,47662.850502614914,43628.82072734202,39782.27500956676,42516.31045155655,42744.52267741092,44269.99286427466,38454.336065784184,44795.20517530136,34315.64374856809,41024.77347283985,41548.63481526617,45208.46402524615,43324.94398109123,38825.43055089221,40241.96139132494,44100.42249519817,43282.33804138695,41752.86345522622,42138.09955032934,45975.212338384474,42161.56558500033,43606.996907995854,50903.393041453695,39474.51859227448,38175.11335997119,46679.20409907271,42070.76644628311,43294.77122435493,41884.13797381882,43623.18500408941,49640.574483960816,47162.77066353758,47425.78190470499,40205.44715883727,41124.388851111624,35793.736168434516,42359.47632203013,48081.652216636125,46745.137941303874,44452.77372016937,45160.96232442546,43098.596566789005,46028.96579742308,47895.25493878241,40344.31379543801,46544.7311869381,48640.35724362059,44398.951802589945,48040.22175676567,54875.58109099904,45605.49700183588,47268.683570118046,43719.02541309163,46731.51887184171,47695.09142216559,46916.424781793736,43100.61134056802,47094.70110258488,51184.07750894694,48011.39202220406,49724.82365149454,45958.73341313131,49187.559554034655,47752.24294087874,43886.37859429379,48019.2672153564
40,49443.83269071375,50536.8897627187,43932.88566403661,44944.85539132285,46194.84714683281,51829.90338240912,48377.79103229601,42267.97264947966,46136.79850125703,45576.82434523497,42538.46671371672,45886.88808815909,45223.39534477476,44923.58400523317,44706.480634479216,50647.85329411011,44704.83689716522,45956.92717814064,45539.225647987194,44040.51173539018,45840.27372943522,45724.27342266435,45699.66533052194,42624.191319028825,44643.43187982185,47665.35323344277,44586.202941200034,45608.61121123312,45554.720422526356,46285.15936784348,46666.470806832076,44250.7988568833,41821.10076747903,40766.77761490706,47852.55611671595,46990.053958759934,46532.51244442554,46979.68967299894,43796.152165528474,42242.81970557448,41034.41346036345,40615.0901119365,47909.21083366409,42381.53242118268,47264.437910363726,43220.14716096373,41583.50288109899,40174.80032460722,41723.96666369981,48073.71764065366,39995.17420935107,50167.529222674275,40633.28855532946,45652.36515860924,42717.01404020222,42085.32044702732,38971.85755360361,42654.839424893005,39192.474710618684,37447.23610902702,43140.291527871595,40653.51474499427,48006.076867761556,45745.52403375158,47906.53045502514,40225.21510961513,42768.974101753454,33876.4791916469,41290.151573721676,42436.4068348911,42543.458899150726,41844.21906606462,42122.18713869625,33156.00740906092,42587.5866431391,43243.97735114582,45907.94391467495,42735.51734524173,41066.48987136612,44949.95556528052,33799.964824716015,39624.89197472041,38751.42826583232,41020.843371852934,34024.78906147274,45212.73310907889,40119.80024020233,41868.63426019344,41491.66969796944,44747.03837067695,34678.12320476668,40925.08429515996,44162.71992920505,40110.685794736215,37309.47329549278,38350.37991272977,38954.70680634072,37834.054046940575,39581.71149609152,44826.391690192
41,38450.64335600404,36978.71884749666,39580.20308253833,41784.93928331092,40253.10488581127,41335.87478613132,46227.14705949178,39397.73713796529,41456.37219651951,39006.88087604641,37998.71960343239,38906.07328684092,39316.45741961544,42069.51447134272,48506.94150734141,38769.267064523374,39798.11215334365,41000.02656006421,42539.28358859846,42186.79694168966,45523.24795477539,33720.393859135824,33917.3799709294,40039.45247583015,45208.33029710956,36757.60306653886,32213.960351363814,43736.86500899238,42759.501095646665,38561.83814874688,38967.48539890515,39088.73928908823,42616.33927854287,40329.124449547715,43985.04494476206,33339.94215345343,39803.52857704559,39012.78894124626,41866.57851607671,41035.82293040732,45381.38292394928,36949.11222967772,43115.26969395537,44827.0805946815,49052.382908109365,41640.16707431906,44290.792786453305,37550.871387032756,35739.67954013772,46167.9244671479,43517.56059567971,47377.30121341556,39281.87843206448,45411.16159396675,49798.39890792215,45231.946835632145,44844.65677748731,44057.682488940954,39074.18943820718,48509.550565990285,42287.67979504803,45927.47773355697,39382.12860281037,40680.27452812056,49117.53220276368,43484.5922712945,49317.14819000281,44487.03562838648,38914.00793461566,47733.40419792938,43061.839532677004,47256.00622345656,45171.58386703735,40223.637832198976,45758.06648150905,52330.94435791926,46951.29404098364,45260.38763482696,48956.25040141359,46259.997674508544,46327.07519340659,42234.0721763636,46546.293480506516,49182.10580122109,43263.995052673854,50568.48763809125,45787.34880354368,43310.65271459182,49414.644868367,45375.187738566834,48794.08400359191,45500.71581111612,46313.60684575481,48155.15022962731,47577.335230752666,40331.470019726155,43199.89881957673,49832.69780991647,46506.455844807984,45324.05983113145
