Simulation,Iteration,S=0,S=1,S=2
12,85,0.030177969,0.263474109,0.706347922
12,86,0.029952834,0.273188361,0.696858806
12,87,0.029617789,0.263090799,0.707291412
12,88,0.029503788,0.261259448,0.709236764
12,89,0.029170474,0.281518955,0.689310571
12,90,0.029538442,0.271731248,0.69873031
12,91,0.029866776,0.271127609,0.699005615
12,92,0.029536494,0.261803378,0.708660128
12,93,0.029740499,0.249994438,0.720265063
12,94,0.030066922,0.26077099,0.709162088
12,95,0.030121958,0.26295852,0.706919521
12,96,0.030021951,0.256723019,0.71325503
12,97,0.030161975,0.255349079,0.714488946
12,98,0.030551675,0.252092721,0.717355604
12,99,0.030093627,0.25352335,0.716383023
13,0,0.304301106,0.409005997,0.286692897
13,1,0.275970766,0.401327835,0.322701399
13,2,0.274899848,0.366617555,0.358482596
13,3,0.243379533,0.385279259,0.371341209
13,4,0.236512861,0.386526794,0.376960345
13,5,0.223436487,0.387109488,0.389454025
13,6,0.220440338,0.373408457,0.406151205
13,7,0.195083145,0.377716649,0.427200206
13,8,0.182239152,0.366101229,0.45165962
13,9,0.183056766,0.363804662,0.453138572
13,10,0.166960353,0.357345373,0.475694275
13,11,0.159058789,0.359364614,0.481576597
13,12,0.155663568,0.349482465,0.494853967
13,13,0.141622596,0.361998941,0.496378464
13,14,0.149036024,0.345431031,0.505532945
13,15,0.120254248,0.349426703,0.530319049
13,16,0.131390595,0.352437377,0.516172029
13,17,0.12246405,0.33674101,0.54079494
13,18,0.110946756,0.353266166,0.535787078
13,19,0.116006931,0.3389255,0.545067569
13,20,0.098124485,0.328129298,0.573746218
13,21,0.099967458,0.338875877,0.561156665
13,22,0.081706668,0.33608679,0.582206541
13,23,0.08550474,0.331485911,0.583009349
13,24,0.079678842,0.335838893,0.584482265
13,25,0.07933064,0.332048923,0.588620437
13,26,0.076024598,0.341873247,0.582102155
13,27,0.068750512,0.348196246,0.583053242
13,28,0.059553656,0.341721938,0.598724406
13,29,0.0668679,0.336648702,0.596483399
13,30,0.062452523,0.324763693,0.612783784
13,31,0.060889081,0.332152052,0.606958867
13,32,0.056931459,0.325697239,0.617371302
13,33,0.057767588,0.325804809,0.616427603
13,34,0.050883405,0.334742928,0.614373667
13,35,0.053488158,0.335476671,0.611035171
13,36,0.04288463,0.320436793,0.636678577
13,37,0.040913887,0.309698423,0.64938769
13,38,0.04725653,0.310975404,0.641768066
13,39,0.045921006,0.314476712,0.639602282
13,40,0.04018252,0.31636267,0.64345481
13,41,0.031988596,0.324060098,0.643951307
13,42,0.030745212,0.305842155,0.663412633
13,43,0.039324014,0.310294103,0.650381883
13,44,0.037703248,0.308156963,0.654139789
13,45,0.029218938,0.321414431,0.649366631
13,46,0.039582184,0.310900837,0.64951698
13,47,0.029568028,0.309654835,0.660777136
13,48,0.02873113,0.318585853,0.652683016
13,49,0.028600244,0.304904825,0.666494931
13,50,0.028849672,0.311663468,0.65948686
13,51,0.028102455,0.319307573,0.652589972
13,52,0.0280039,0.316514103,0.655481997
13,53,0.02858485,0.300734653,0.670680497
13,54,0.028493531,0.300472074,0.671034395
13,55,0.028905543,0.299149609,0.671944849
13,56,0.029099398,0.287010136,0.683890466
13,57,0.028572517,0.308581528,0.662845955
13,58,0.028624714,0.320916088,0.650459198
13,59,0.028750846,0.293423052,0.677826102
13,60,0.028946396,0.29035452,0.680699084
13,61,0.028627172,0.290897193,0.680475635
13,62,0.028843765,0.295082353,0.676073882
13,63,0.029673287,0.289997188,0.680329525
13,64,0.029076035,0.289253746,0.681670219
13,65,0.028431998,0.295374459,0.676193543
13,66,0.028818431,0.289407952,0.681773617
13,67,0.028707799,0.297784764,0.673507437
13,68,0.029423984,0.29484536,0.675730656
13,69,0.029697562,0.281696589,0.68860585
13,70,0.029151794,0.280031409,0.690816797
13,71,0.029566846,0.290650341,0.679782813
13,72,0.029611306,0.276059489,0.694329206
13,73,0.029582929,0.27302158,0.697395491
13,74,0.029282487,0.269356696,0.701360818
13,75,0.028988195,0.281689579,0.689322225
13,76,0.029176357,0.273466188,0.697357455
13,77,0.028964279,0.284967713,0.686068008
13,78,0.029935995,0.27227184,0.697792166
13,79,0.03038047,0.258972266,0.710647264
13,80,0.029815894,0.275777962,0.694406145
13,81,0.028907184,0.283047855,0.688044961
13,82,0.029778694,0.274066496,0.69615481
13,83,0.03015194,0.261840949,0.708007111
13,84,0.030144898,0.257723307,0.712131796
13,85,0.028896558,0.272774977,0.698328465
13,86,0.029795393,0.259838274,0.710366333
13,87,0.02956743,0.279510549,0.690922021
13,88,0.029598501,0.269551184,0.700850315
13,89,0.029618438,0.254181313,0.716200249
13,90,0.029398989,0.269792304,0.700808706
13,91,0.030739312,0.259114204,0.710146484
13,92,0.030734843,0.252161656,0.7171035
13,93,0.030622493,0.255619684,0.713757823
13,94,0.029443748,0.260344688,0.710211564
13,95,0.029432688,0.262382876,0.708184436
13,96,0.030498542,0.254749425,0.714752033
13,97,0.031015956,0.242283405,0.726700639
13,98,0.030744062,0.241799469,0.72745647
13,99,0.030627481,0.244329244,0.725043275
14,0,0.290021753,0.414321582,0.295656665
14,1,0.278679386,0.389074827,0.332245787
14,2,0.264450831,0.382872986,0.352676183
14,3,0.253532434,0.374122253,0.372345313
14,4,0.230952159,0.392443245,0.376604596
14,5,0.219423275,0.375524995,0.405051729
14,6,0.217938462,0.365224836,0.416836701
14,7,0.196595882,0.365824256,0.437579862
14,8,0.189527114,0.36508505,0.445387836
14,9,0.182509264,0.357711007,0.459779729
14,10,0.174055141,0.363466865,0.462477994
14,11,0.161788459,0.35987457,0.478336971
14,12,0.159367303,0.35788924,0.482743457
14,13,0.149168214,0.35798156,0.492850226
14,14,0.1454667,0.360891876,0.493641424
14,15,0.133092381,0.346303284,0.520604335
14,16,0.138380535,0.34673584,0.514883624
14,17,0.123810287,0.342001308,0.534188405
14,18,0.115112122,0.335896511,0.548991367
14,19,0.107535845,0.351118777,0.541345377
14,20,0.101414451,0.345105592,0.553479957
14,21,0.095206307,0.330956328,0.573837365
14,22,0.086419325,0.33596843,0.577612246
14,23,0.087621045,0.328179509,0.584199446
14,24,0.09126121,0.342676667,0.566062123
14,25,0.072450689,0.340345715,0.587203596
14,26,0.07329687,0.337785673,0.588917458
14,27,0.07149207,0.335050128,0.593457802
14,28,0.068269066,0.319583023,0.612147911
14,29,0.068089804,0.324118639,0.607791557
14,30,0.060485948,0.316106263,0.623407788
14,31,0.061802995,0.32956548,0.608631525
14,32,0.06247202,0.341315789,0.596212191
14,33,0.058831447,0.318469894,0.622698659
14,34,0.049630226,0.326702104,0.623667669
14,35,0.050760827,0.328133605,0.621105568
14,36,0.042377951,0.318096527,0.639525523
14,37,0.040673586,0.33836172,0.620964694
14,38,0.036047728,0.327183992,0.63676828
14,39,0.039658323,0.323263917,0.63707776
14,40,0.034079871,0.327271701,0.638648428
14,41,0.029146802,0.326631288,0.64422191
14,42,0.032401123,0.315839029,0.651759847
14,43,0.027957848,0.325365292,0.64667686
14,44,0.037901586,0.312519091,0.649579323
14,45,0.028791099,0.322879018,0.648329883
14,46,0.032552751,0.319461453,0.647985797
14,47,0.029563304,0.297481616,0.67295508
14,48,0.028759982,0.317943865,0.653296153
14,49,0.029624106,0.310553076,0.659822818
14,50,0.028811366,0.294988062,0.676200571
14,51,0.031040732,0.307530829,0.66142844
14,52,0.02918031,0.304715449,0.666104241
14,53,0.028048323,0.302608713,0.669342964
14,54,0.028400544,0.300318551,0.671280905
14,55,0.029022373,0.297192371,0.673785257
14,56,0.028536342,0.310330959,0.661132699
14,57,0.032561279,0.296100015,0.671338707
14,58,0.028805821,0.302289099,0.66890508
14,59,0.027833497,0.300366609,0.671799894
14,60,0.029167011,0.29159619,0.679236798
14,61,0.029127562,0.298709218,0.67216322
14,62,0.028560019,0.286654377,0.684785604
14,63,0.029126642,0.293036987,0.677836371
14,64,0.028124021,0.304293619,0.66758236
14,65,0.02864082,0.292215514,0.679143666
14,66,0.0289152,0.292174533,0.678910267
14,67,0.029146399,0.295083699,0.675769903
14,68,0.028946769,0.290695316,0.680357915
14,69,0.02995876,0.276815361,0.693225879
14,70,0.028495052,0.301009383,0.670495565
14,71,0.029357035,0.271827112,0.698815853
14,72,0.02824756,0.290229585,0.681522855
14,73,0.029367454,0.289341952,0.681290594
14,74,0.029290325,0.282833802,0.687875873
14,75,0.029547972,0.27904,0.691412028
14,76,0.028542802,0.295798655,0.675658544
14,77,0.029651816,0.286019664,0.684328521
14,78,0.029689841,0.279079617,0.691230542
14,79,0.030123073,0.276078372,0.693798554
14,80,0.030124296,0.273364327,0.696511377
14,81,0.029722903,0.275213118,0.695063979
14,82,0.029370646,0.260861798,0.709767556
14,83,0.029328544,0.274748756,0.695922701
14,84,0.029838731,0.264839475,0.705321793
14,85,0.029032852,0.272194288,0.69877286
14,86,0.02935329,0.273497167,0.697149543
14,87,0.029668839,0.264673199,0.705657962
14,88,0.029803944,0.270689042,0.699507015
14,89,0.029880611,0.270374866,0.699744523
14,90,0.030772845,0.255427997,0.713799158
14,91,0.029630317,0.275994694,0.694374989
14,92,0.030170343,0.259513849,0.710315808
14,93,0.029742378,0.263761999,0.706495622
14,94,0.029890422,0.263844737,0.706264842
14,95,0.031030641,0.239106849,0.72986251
14,96,0.03066926,0.253508178,0.715822562
14,97,0.029857046,0.260188221,0.709954733
14,98,0.030408575,0.255571584,0.714019841
14,99,0.030003903,0.256923117,0.71307298
15,0,0.294858529,0.406360279,0.298781192
15,1,0.278183055,0.389953817,0.331863129
15,2,0.269790103,0.37852985,0.351680048
15,3,0.248788437,0.389085449,0.362126114
15,4,0.236068312,0.370249141,0.393682547
15,5,0.232597295,0.370947476,0.396455228
15,6,0.204987496,0.3696029,0.425409603
15,7,0.203274829,0.36288089,0.433844281
15,8,0.185915847,0.374841704,0.439242448
15,9,0.184661412,0.360972537,0.454366051
15,10,0.170965341,0.350807745,0.478226914
15,11,0.155975207,0.358190762,0.48583403
15,12,0.162300576,0.362600915,0.47509851
15,13,0.137773284,0.3586782,0.503548515
15,14,0.144042231,0.343738514,0.512219255
15,15,0.131117339,0.356936103,0.511946558
15,16,0.127778911,0.348332539,0.52388855
15,17,0.125245519,0.337417268,0.537337213
15,18,0.11551602,0.338853874,0.545630106
15,19,0.113251231,0.342685803,0.544062966
15,20,0.099964469,0.350866824,0.549168707
15,21,0.095067851,0.343485965,0.561446184
15,22,0.097428987,0.327956212,0.574614801
15,23,0.086787625,0.347272816,0.565939559
15,24,0.085643948,0.340723474,0.573632578
15,25,0.084434288,0.345619306,0.569946406
15,26,0.07944818,0.323977127,0.596574693
15,27,0.06550722,0.336101914,0.598390867
15,28,0.065266673,0.328040231,0.606693096
15,29,0.066283882,0.323924707,0.609791411
15,30,0.0609082,0.333703951,0.605387849
15,31,0.059284193,0.326431621,0.614284186
15,32,0.059336445,0.328078489,0.612585067
15,33,0.051310161,0.319521289,0.62916855
15,34,0.050123077,0.336070459,0.613806464
15,35,0.043843196,0.319626963,0.636529841
15,36,0.04510297,0.318942317,0.635954713
15,37,0.037444172,0.328988709,0.633567119
15,38,0.042750842,0.32177925,0.635469908
15,39,0.039736246,0.312235688,0.648028066
15,40,0.034258529,0.31784231,0.647899161
15,41,0.044830619,0.310875941,0.64429344
15,42,0.03433334,0.319014994,0.646651666
15,43,0.032877465,0.325447024,0.64167551
15,44,0.028593646,0.314322599,0.657083754
15,45,0.028654153,0.308515134,0.662830713
15,46,0.029633537,0.327674002,0.642692461
15,47,0.028542499,0.321265263,0.650192238
15,48,0.028320085,0.315788761,0.655891154
15,49,0.028716797,0.30384921,0.667433992
15,50,0.027918689,0.312835669,0.659245642
15,51,0.027829748,0.306952866,0.665217386
15,52,0.028178204,0.303087597,0.668734199
15,53,0.029618115,0.298682836,0.671699048
15,54,0.028785933,0.30511421,0.666099858
15,55,0.028120327,0.313041082,0.658838591
15,56,0.028748074,0.304111833,0.667140093
15,57,0.028838905,0.297878682,0.673282414
15,58,0.029417395,0.303819556,0.666763049
15,59,0.028567931,0.294262577,0.677169492
15,60,0.029561578,0.296694549,0.673743873
15,61,0.029285055,0.299843147,0.670871798
15,62,0.028741986,0.307048675,0.664209339
15,63,0.028551946,0.302498353,0.668949702
15,64,0.02960016,0.291548699,0.678851141
15,65,0.028893676,0.302684495,0.668421828
15,66,0.028461185,0.291832842,0.679705973
15,67,0.028874319,0.293380626,0.677745056
15,68,0.028812385,0.289361642,0.681825973
15,69,0.029712764,0.283411019,0.686876218
15,70,0.029254314,0.282678204,0.688067483
15,71,0.028963457,0.290361967,0.680674576
15,72,0.029776276,0.276760948,0.693462776
15,73,0.029547369,0.274776926,0.695675705
15,74,0.029730449,0.288326648,0.681942903
15,75,0.029409117,0.272983568,0.697607315
15,76,0.029225293,0.285518863,0.685255844
15,77,0.029679425,0.272844098,0.697476476
15,78,0.029111577,0.275843823,0.6950446
15,79,0.029245805,0.276454493,0.694299702
15,80,0.029738183,0.271575955,0.698685862
15,81,0.029944345,0.274366323,0.695689332
15,82,0.029397017,0.263551569,0.707051414
15,83,0.030028993,0.274321231,0.695649777
15,84,0.029765214,0.261051242,0.709183544
15,85,0.0302546,0.27125976,0.69848564
15,86,0.029267329,0.270412445,0.700320226
15,87,0.029830592,0.25536409,0.714805318
15,88,0.030565193,0.266728144,0.702706664
15,89,0.029593354,0.266669792,0.703736854
15,90,0.030441133,0.246431031,0.723127837
15,91,0.029218214,0.27336274,0.697419046
15,92,0.029591005,0.267363248,0.703045747
15,93,0.030824483,0.250405312,0.718770205
15,94,0.030814012,0.242951842,0.726234146
15,95,0.029636214,0.25324815,0.717115636
15,96,0.030877424,0.250460179,0.718662397
15,97,0.029843723,0.261277055,0.708879222
15,98,0.029810065,0.253837843,0.716352092
15,99,0.030588258,0.256160131,0.713251611
16,0,0.300591647,0.408130324,0.29127803
16,1,0.275471821,0.386472606,0.338055572
16,2,0.269050236,0.388095979,0.342853785
16,3,0.250609632,0.387936993,0.361453375
16,4,0.239834821,0.37919414,0.380971039
16,5,0.233188791,0.366502632,0.400308577
16,6,0.212314798,0.371535965,0.416149237
16,7,0.194789065,0.367723204,0.437487731
16,8,0.192307809,0.359460803,0.448231388
16,9,0.185059561,0.365942044,0.448998394
16,10,0.17598768,0.358588797,0.465423523
16,11,0.166023182,0.338557167,0.495419651
16,12,0.156308092,0.349208032,0.494483875
16,13,0.152693417,0.346364907,0.500941676
16,14,0.142380749,0.343937503,0.513681749
16,15,0.129715022,0.353654577,0.516630401
16,16,0.135527157,0.341711554,0.52276129
16,17,0.11904872,0.34049379,0.540457491
16,18,0.108544343,0.350198147,0.54125751
16,19,0.115396141,0.329813949,0.55478991
16,20,0.099955479,0.341930947,0.558113574
16,21,0.093574628,0.352722521,0.553702851
16,22,0.090071721,0.331578483,0.578349795
16,23,0.086517021,0.343859074,0.569623905
16,24,0.087755764,0.33265051,0.579593726
16,25,0.069244764,0.334054816,0.59670042
16,26,0.081501363,0.33496616,0.583532477
16,27,0.068856526,0.330310734,0.600832739
16,28,0.065536635,0.33729543,0.597167935
16,29,0.072476071,0.33420922,0.593314709
16,30,0.063067506,0.329393545,0.607538949
16,31,0.060616971,0.336252467,0.603130561
16,32,0.05633972,0.310719195,0.632941084
16,33,0.057515294,0.330014141,0.612470564
16,34,0.058464695,0.326818186,0.614717118
16,35,0.037755003,0.332558154,0.629686843
16,36,0.051885462,0.310630395,0.637484143
16,37,0.051582237,0.313563517,0.634854245
16,38,0.04437672,0.319187358,0.636435922
16,39,0.036998046,0.331474377,0.631527577
16,40,0.031970023,0.329018322,0.639011655
16,41,0.047553979,0.31234601,0.640100011
16,42,0.030607534,0.307163372,0.662229094
16,43,0.038540417,0.310804706,0.650654877
16,44,0.032765049,0.334672062,0.632562889
16,45,0.038829981,0.318152013,0.643018005
16,46,0.028779616,0.309684695,0.661535688
16,47,0.02727661,0.324954679,0.647768711
16,48,0.02844622,0.316834681,0.6547191
16,49,0.028716386,0.304247666,0.667035948
16,50,0.035220018,0.318359117,0.646420865
16,51,0.028864463,0.302141028,0.668994509
16,52,0.028578086,0.300071081,0.671350833
16,53,0.028411187,0.309647061,0.661941753
16,54,0.028529353,0.302347203,0.669123444
16,55,0.02860705,0.302316196,0.669076754
16,56,0.02885479,0.303493173,0.667652037
16,57,0.028492206,0.308457726,0.663050068
16,58,0.029244012,0.28159771,0.689158279
16,59,0.028545936,0.298258593,0.673195471
16,60,0.028540725,0.291295087,0.680164187
16,61,0.028527466,0.285322959,0.686149575
16,62,0.029219076,0.290738806,0.680042118
16,63,0.029604048,0.274502905,0.695893046
16,64,0.029201048,0.287188531,0.683610421
16,65,0.028902682,0.302919158,0.66817816
16,66,0.028600509,0.293937485,0.677462006
16,67,0.028856133,0.285263107,0.68588076
16,68,0.029771301,0.280700835,0.689527864
16,69,0.028962925,0.293175509,0.677861567
16,70,0.028888889,0.295666109,0.675445001
16,71,0.029294726,0.295648415,0.67505686
16,72,0.029484497,0.276389479,0.694126024
16,73,0.029817038,0.279032964,0.691149998
16,74,0.02876112,0.291865829,0.679373051
16,75,0.029579977,0.27043092,0.699989104
16,76,0.029098628,0.280928451,0.689972921
16,77,0.029775154,0.263565662,0.706659184
16,78,0.029073637,0.270205564,0.700720798
16,79,0.02952895,0.281661429,0.688809622
16,80,0.02973465,0.276024988,0.694240362
16,81,0.029205275,0.275027884,0.695766841
16,82,0.029986706,0.263378759,0.706634536
16,83,0.029537007,0.261936542,0.708526451
16,84,0.029364372,0.271664937,0.69897069
16,85,0.028959101,0.268529056,0.702511844
16,86,0.029713122,0.26929507,0.700991809
16,87,0.029952355,0.277211435,0.692836211
16,88,0.030231575,0.25202511,0.717743315
16,89,0.030039459,0.260832153,0.709128388
16,90,0.029234301,0.274669126,0.696096573
16,91,0.029393574,0.269397891,0.701208534
16,92,0.029978789,0.266753706,0.703267504
16,93,0.030406994,0.26103111,0.708561895
16,94,0.029830382,0.266409091,0.703760526
16,95,0.03074363,0.266805539,0.702450831
16,96,0.030627981,0.244381735,0.724990283
16,97,0.030051802,0.263442037,0.706506161
16,98,0.030276263,0.245091109,0.724632629
16,99,0.030700567,0.263612346,0.705687087
17,0,0.292544619,0.406028826,0.301426555
17,1,0.282723917,0.386889621,0.330386462
17,2,0.268809863,0.384322035,0.346868102
17,3,0.256106015,0.382029207,0.361864778
17,4,0.241790905,0.381517581,0.376691513
17,5,0.217642415,0.381427004,0.400930581
17,6,0.211337606,0.374472001,0.414190393
17,7,0.202624431,0.381338043,0.416037526
17,8,0.184197226,0.365260486,0.450542288
17,9,0.182666724,0.356729742,0.460603534
17,10,0.158522488,0.360465211,0.481012301
17,11,0.158237694,0.368228734,0.473533572
17,12,0.153633624,0.346350639,0.500015738
17,13,0.151230626,0.358327343,0.490442031
17,14,0.136901167,0.351616798,0.511482035
17,15,0.130656535,0.342922549,0.526420915
17,16,0.124251428,0.351034778,0.524713794
17,17,0.115771276,0.360282755,0.523945969
17,18,0.115272803,0.345287943,0.539439255
17,19,0.098846678,0.343517344,0.557635978
17,20,0.106617736,0.327751073,0.565631191
17,21,0.096035216,0.336092645,0.567872139
17,22,0.098995931,0.328850977,0.572153092
17,23,0.076702601,0.34176845,0.581528949
17,24,0.073328469,0.340491688,0.586179844
17,25,0.08044278,0.322294394,0.597262826
17,26,0.076529395,0.340013515,0.58345709
17,27,0.069807427,0.322712889,0.607479684
17,28,0.070444791,0.325863444,0.603691765
17,29,0.06949292,0.333627213,0.596879866
17,30,0.06462756,0.338116036,0.597256404
17,31,0.060375791,0.324598482,0.615025727
17,32,0.059292576,0.317042411,0.623665013
17,33,0.051074556,0.33785626,0.611069184
17,34,0.051554856,0.317668937,0.630776207
17,35,0.043869557,0.327137985,0.628992458
17,36,0.042557063,0.325864772,0.631578165
17,37,0.048361687,0.302771479,0.648866834
17,38,0.040865593,0.31331424,0.645820167
17,39,0.037061711,0.319632713,0.643305576
17,40,0.041433849,0.303213115,0.655353036
17,41,0.038398546,0.307509163,0.654092291
17,42,0.034117012,0.322981085,0.642901903
17,43,0.032779667,0.320088735,0.647131598
17,44,0.033419888,0.318258517,0.648321595
17,45,0.03477099,0.32069076,0.64453825
17,46,0.030579532,0.308406242,0.661014226
17,47,0.029321501,0.308793912,0.661884586
17,48,0.028415906,0.317203337,0.654380757
17,49,0.027993652,0.318195334,0.653811014
17,50,0.0286682,0.300603601,0.670728199
17,51,0.028102717,0.304742423,0.66715486
17,52,0.028368821,0.311378964,0.660252215
17,53,0.02850466,0.306018926,0.665476414
17,54,0.028791136,0.302973114,0.668235749
17,55,0.028908372,0.298970539,0.67212109
17,56,0.027624174,0.308473814,0.663902012
17,57,0.028624863,0.300177921,0.671197216
17,58,0.02854661,0.300701072,0.670752318
17,59,0.029003133,0.303420395,0.667576472
17,60,0.028913948,0.290071205,0.681014847
17,61,0.028635731,0.294073658,0.677290611
17,62,0.028643194,0.289141753,0.682215053
17,63,0.028810234,0.289200952,0.681988814
17,64,0.028868893,0.294655061,0.676476046
17,65,0.029260192,0.285149081,0.685590727
17,66,0.029348533,0.281699073,0.688952394
17,67,0.028849624,0.291873666,0.67927671
17,68,0.028848242,0.280456444,0.690695314
17,69,0.028884772,0.281149344,0.689965884
17,70,0.029460141,0.26970899,0.700830869
17,71,0.028335559,0.285296643,0.686367798
17,72,0.029814771,0.294320735,0.675864495
17,73,0.029162526,0.288198305,0.682639169
17,74,0.029163409,0.283616143,0.687220448
17,75,0.029948512,0.270738609,0.699312879
17,76,0.029549181,0.282823556,0.687627263
17,77,0.030070585,0.277894304,0.692035111
17,78,0.029796948,0.27034732,0.699855732
17,79,0.029066166,0.276422644,0.69451119
17,80,0.028814766,0.283703431,0.687481803
17,81,0.029330301,0.285683112,0.684986587
17,82,0.029341314,0.275787835,0.694870851
17,83,0.029242745,0.267025388,0.703731868
17,84,0.030185488,0.272244779,0.697569733
17,85,0.03002521,0.262387391,0.707587399
17,86,0.029746036,0.264739365,0.705514599
17,87,0.0295239,0.272866831,0.697609269
17,88,0.02906292,0.275998982,0.694938099
17,89,0.030583469,0.261984825,0.707431707
17,90,0.030844785,0.250548308,0.718606908
17,91,0.029919751,0.256125508,0.713954741
17,92,0.030250049,0.271893088,0.697856863
17,93,0.029208471,0.272430994,0.698360535
17,94,0.029574251,0.26683483,0.70359092
17,95,0.029539059,0.264781685,0.705679256
17,96,0.030591152,0.250898281,0.718510567
17,97,0.030325162,0.247469908,0.72220493
17,98,0.031057252,0.246674349,0.7222684
17,99,0.030654711,0.248655895,0.720689394
18,0,0.303022871,0.389381648,0.307595481
18,1,0.276694216,0.410567573,0.312738211
18,2,0.269880874,0.385617698,0.344501428
18,3,0.247629979,0.390189263,0.362180758
18,4,0.236755148,0.380071011,0.383173841
18,5,0.227422229,0.383201453,0.389376319
18,6,0.208496363,0.378603831,0.412899806
18,7,0.19953502,0.371650949,0.428814031
18,8,0.183294366,0.367628739,0.449076895
18,9,0.175701498,0.351544113,0.472754389
18,10,0.177090598,0.345324221,0.477585181
18,11,0.1600836,0.359310175,0.480606224
18,12,0.15791585,0.344893891,0.497190259
18,13,0.147981156,0.358575344,0.4934435
18,14,0.140179884,0.358599953,0.501220162
18,15,0.127494431,0.353381605,0.519123964
18,16,0.127624091,0.337215065,0.535160844
18,17,0.117449837,0.348160464,0.534389699
18,18,0.107907786,0.356269063,0.53582315
18,19,0.103757159,0.335341047,0.560901795
18,20,0.090459839,0.36587664,0.54366352
18,21,0.091075348,0.339676255,0.569248397
18,22,0.091775824,0.32989233,0.578331846
18,23,0.085313357,0.340037122,0.574649521
18,24,0.080412613,0.325146567,0.59444082
18,25,0.083052656,0.335874356,0.581072988
18,26,0.079346296,0.339111954,0.58154175
18,27,0.068514604,0.33795491,0.593530485
18,28,0.070704936,0.329353647,0.599941417
18,29,0.070494747,0.339855645,0.589649608
18,30,0.065716882,0.330429802,0.603853317
18,31,0.060785019,0.333223758,0.605991223
18,32,0.061665862,0.320551649,0.617782489
18,33,0.057182831,0.324201333,0.618615835
18,34,0.045821108,0.331849189,0.622329703
18,35,0.049476502,0.305590202,0.644933297
18,36,0.044451321,0.322029896,0.633518783
18,37,0.049525694,0.323340467,0.627133839
18,38,0.039841693,0.324335769,0.635822538
18,39,0.037165244,0.32120809,0.641626666
18,40,0.043451827,0.328055398,0.628492774
18,41,0.037951684,0.314500232,0.647548085
18,42,0.045610422,0.312593457,0.641796121
18,43,0.028589822,0.323551683,0.647858495
18,44,0.028994447,0.325226009,0.645779544
18,45,0.035407888,0.309883347,0.654708766
18,46,0.028659105,0.314883394,0.656457502
18,47,0.033148963,0.317513906,0.649337132
18,48,0.028205183,0.308106899,0.663687918
18,49,0.028793273,0.317743034,0.653463693
18,50,0.028897876,0.316911534,0.65419059
18,51,0.028652029,0.305178085,0.666169886
18,52,0.028609248,0.311241304,0.660149448
18,53,0.029570143,0.297408995,0.673020862
18,54,0.02835304,0.30444035,0.66720661
18,55,0.029002824,0.305424574,0.665572602
18,56,0.028632132,0.297339263,0.674028605
18,57,0.029360598,0.29475007,0.675889332
18,58,0.028691576,0.299767487,0.671540937
18,59,0.029109395,0.30175901,0.669131596
18,60,0.028999333,0.290664703,0.680335965
18,61,0.029286203,0.284668762,0.686045035
18,62,0.029643843,0.286177568,0.684178589
18,63,0.029346385,0.295424896,0.675228719
18,64,0.028630052,0.292117461,0.679252487
18,65,0.028568595,0.304745841,0.666685564
18,66,0.028718163,0.286749378,0.684532459
18,67,0.029641692,0.278860132,0.691498176
18,68,0.028748934,0.282602517,0.688648549
18,69,0.029003356,0.297737043,0.673259601
18,70,0.028902195,0.276605027,0.694492778
18,71,0.028797774,0.291443339,0.679758887
18,72,0.029033473,0.283237336,0.687729191
18,73,0.029335093,0.289305381,0.681359526
18,74,0.0285495,0.291649652,0.679800848
18,75,0.029618873,0.264586374,0.705794754
18,76,0.029183311,0.285815054,0.685001635
18,77,0.030041197,0.282774104,0.687184699
18,78,0.030032095,0.272617723,0.697350181
18,79,0.029819711,0.277618217,0.692562072
18,80,0.028895842,0.28481436,0.686289798
18,81,0.02929344,0.283777456,0.686929103
18,82,0.030316444,0.258448122,0.711235434
18,83,0.030022209,0.266741346,0.703236445
18,84,0.028976185,0.27252702,0.698496796
18,85,0.029702092,0.268303634,0.701994274
18,86,0.029698049,0.26680414,0.703497811
18,87,0.030454894,0.256327221,0.713217885
18,88,0.030067524,0.259795329,0.710137148
18,89,0.030589577,0.256513443,0.71289698
18,90,0.030317603,0.249719211,0.719963187
18,91,0.030702235,0.255385115,0.71391265
18,92,0.0300638,0.251859566,0.718076634
18,93,0.030509565,0.255751285,0.71373915
18,94,0.030064338,0.249688798,0.720246864
18,95,0.029279436,0.259869795,0.710850769
18,96,0.030462921,0.249261849,0.72027523
18,97,0.029418369,0.262109974,0.708471656
18,98,0.030193429,0.248265863,0.721540708
18,99,0.030627671,0.259714467,0.709657862
19,0,0.299851311,0.408343218,0.291805471
19,1,0.287679211,0.399116217,0.313204573
19,2,0.26317392,0.389882911,0.34694317
19,3,0.246933843,0.391412233,0.361653924
19,4,0.239049231,0.387424209,0.37352656
19,5,0.224083306,0.375435094,0.4004816
19,6,0.214820878,0.375980825,0.409198297
19,7,0.201959629,0.353989681,0.44405069
19,8,0.190051164,0.361964615,0.447984221
19,9,0.174163255,0.374487686,0.451349059
19,10,0.166032295,0.365003657,0.468964048
19,11,0.159273717,0.351993355,0.488732927
19,12,0.150357275,0.357293972,0.492348753
19,13,0.141246091,0.353139617,0.505614293
19,14,0.140455158,0.360368419,0.499176423
19,15,0.125976283,0.359048567,0.514975149
19,16,0.122467744,0.353331154,0.524201102
19,17,0.114611161,0.347598308,0.537790532
19,18,0.111516409,0.344266336,0.544217255
19,19,0.109792407,0.347396247,0.542811346
