Simulation_ID,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19,Iteration_20,Iteration_21,Iteration_22,Iteration_23,Iteration_24,Iteration_25,Iteration_26,Iteration_27,Iteration_28,Iteration_29,Iteration_30,Iteration_31,Iteration_32,Iteration_33,Iteration_34,Iteration_35,Iteration_36,Iteration_37,Iteration_38,Iteration_39,Iteration_40,Iteration_41,Iteration_42,Iteration_43,Iteration_44,Iteration_45,Iteration_46,Iteration_47,Iteration_48,Iteration_49,Iteration_50,Iteration_51,Iteration_52,Iteration_53,Iteration_54,Iteration_55,Iteration_56,Iteration_57,Iteration_58,Iteration_59,Iteration_60,Iteration_61,Iteration_62,Iteration_63,Iteration_64,Iteration_65,Iteration_66,Iteration_67,Iteration_68,Iteration_69,Iteration_70,Iteration_71,Iteration_72,Iteration_73,Iteration_74,Iteration_75,Iteration_76,Iteration_77,Iteration_78,Iteration_79,Iteration_80,Iteration_81,Iteration_82,Iteration_83,Iteration_84,Iteration_85,Iteration_86,Iteration_87,Iteration_88,Iteration_89,Iteration_90,Iteration_91,Iteration_92,Iteration_93,Iteration_94,Iteration_95,Iteration_96,Iteration_97,Iteration_98,Iteration_99
26,46607.73902497305,46210.18008063472,43286.48063968412,44323.7878263063,45235.241238773706,45230.63836701702,46672.283011674204,41925.64119325368,46062.322488168174,45047.21385464977,44172.986825331674,44404.439144458345,45364.5090399969,39731.50838492414,44675.41865734262,44452.053518997534,46851.211006939855,44704.84548908118,45738.90469063011,48661.21984561854,47821.16276236799,47724.56397990901,45533.537444675974,47257.85438371838,46084.56166110068,46206.75037472324,47216.35647688855,45708.309967091096,49004.338131109194,46511.55763401165,47762.587046651126,49088.65406093305,48496.25327193466,44886.62134596422,47723.90539498444,48381.82358754926,48495.28917809128,45612.965439765554,46347.34268555056,48801.225086208346,46330.07752817099,47057.10047670033,49780.33296620279,47538.70711688204,46649.18287369928,46506.58676727251,48247.63640694195,46018.43621866613,47571.81459468671,48421.072876183454,49778.25006158535,48982.9960710399,47203.755994920626,49765.49213072794,47880.63485993785,46726.919404669105,48171.84963925124,50298.016885104946,48725.457033415965,48591.58065886521,50690.32006335449,46914.28229654737,47168.10776201961,46835.09751290434,49332.74112413631,49140.699265814954,50851.28364073573,49350.56274337803,48643.57184182749,49183.92307819342,49379.392874815174,47372.905923824146,52468.19806532907,50015.004944812776,49721.585122983044,50233.31972787514,50392.86187543848,49512.05783261399,49038.646033191966,50436.37543944499,50262.247386509494,49047.662349150356,51466.13452350245,50336.98925009524,50847.26733907736,51581.397517949976,50234.40801185268,50592.56066159306,51143.360571839454,49675.667956355705,50507.61435988516,50637.276049439446,49654.46478958994,52848.65329827961,49366.437714031425,49542.07846594142,52036.82827928877,51533.69598179198,50006.69865077505,51546.56011359152
27,47642.13080099516,45006.40767563692,49751.84201589047,42125.52678982485,46466.07651559393,47349.75729294534,46919.43662825643,45069.40657161225,44983.176834101956,46308.57670304992,47000.25918324778,46690.87150834668,47485.916069887004,44074.32476917564,45467.48611976895,44345.246222012305,45330.85583108172,47700.8028613793,46267.61005209583,50393.58597154978,46525.087879028215,46368.77693511466,46503.22600443768,45379.24374620768,46363.05844951181,48288.85450324528,46753.96625683009,45402.89441990842,45267.293465320894,46065.90194219824,46930.99142710025,48690.86925537457,44916.47471696822,46520.26058316686,47275.75918049109,44403.99357463396,45954.155255994934,46247.31465244673,46145.255213793214,47641.00397871311,47193.6204396853,46692.30377477247,48152.38336129283,50034.02952638033,49961.625790105114,45052.871989767846,48585.28762372371,47604.10742303358,48120.66637663458,47430.20449698933,48188.51318687854,48293.24442929624,47383.088273579306,47030.54580816984,47685.34383366176,48637.87037712713,49167.189216840896,49548.383689136004,47886.182394884534,48934.43389262194,49843.86688808687,50148.66515728556,48684.83695610406,48547.03833757411,49111.6119454613,47549.2930857998,48767.66858675739,49947.34077151497,49879.876910554674,48864.867991245985,49495.769058234764,48350.934001058326,50169.454642512304,49335.80897408734,49173.77593930011,49140.981528731936,49536.3055900444,49174.00125724151,50445.24694836643,49360.25385866128,51557.300878768765,51467.542080975654,49029.52383494131,50103.175675615465,49416.59222879703,49815.959018421396,52250.95645190501,49962.35975181951,50693.55937041077,50930.339585274865,49472.10934338009,49683.37682640801,49413.59056330975,49790.66429946122,48002.39577543345,51267.50291468252,52722.97974371017,51014.51419372142,49651.87679453884,50421.501255390045
28,44174.021678955,43238.20423232393,46653.90118598894,46618.18826048355,43204.62744241855,46575.21795374275,48028.61846733486,48727.775307868294,50433.85107017879,43995.667175047594,50432.9100620815,45064.51580620172,44725.467502720225,46337.9550547188,44874.85498054745,46572.955252166495,43785.56925907707,45637.44647599865,48194.58911077365,46058.66086818627,46441.24893975484,47037.461573045126,48206.39194024159,43760.62735181984,47379.156227451946,46093.44177798038,46836.318648427,48284.10435481242,44851.408508424116,45201.78566117683,43862.25242516437,46045.064758110144,48947.137295456516,46819.11921728979,45062.601670720745,46401.52452697819,44990.603673041085,45595.56094807226,47868.5850815957,45666.855828339474,49022.38988080717,47383.340433390644,47666.843398321325,47213.807788067665,48748.653640627876,48816.576934817116,48250.86298324833,48623.786257503525,47619.87772283579,48704.1355881465,47575.70384148373,48093.89134961703,47786.98799326534,47609.424046655,47370.617282982384,48941.330468349886,50085.8124813895,49955.68525459462,46915.88654213005,50204.841431626264,48237.21933433387,49445.15536128739,47637.16407431739,48992.429894299916,49260.959756135024,47144.37178189108,49729.920599613026,50663.49229721351,48914.810003588376,50776.92444433467,49021.6899954978,50283.91426160231,46822.36531172875,52172.853537098636,51170.637779486,49227.191481607246,47418.83459469201,49983.497871802705,48152.08122137409,50269.129433054615,50289.98261995199,48907.780265697846,51151.80764914486,50872.494765054944,51102.216913189965,50160.614428920475,48770.8603439909,51259.4892928676,50062.96193419754,49016.79361568484,51782.00228659298,52557.30246691305,50536.009378741255,52697.34292030315,50783.30362220224,50401.33068367454,50233.5748879371,52381.92718067212,50230.17222904142,51661.74237897749
29,43993.50509689342,44236.238494904705,46956.929757739716,44508.11649975978,44528.51239144663,47290.5876353461,48151.82072998683,46543.658355399595,44353.88250877076,44668.13630575234,45742.643056816305,46212.24777194028,44056.88127921821,47003.897140808556,45991.525327154726,43054.77616081112,44432.74588053467,45200.78221274893,45971.68741826009,49225.887009653474,46597.52568932898,44919.848868072215,46686.342620224794,45833.79979571731,46968.25394253487,47428.226150216615,48466.55458778046,46598.60917491296,49229.90869416944,48152.628757290455,45737.72869519593,50233.75057133327,47432.858386692445,45747.313244041645,49524.949155167786,50200.10072473345,47133.18097524938,46505.2634067836,47052.30309218862,48396.74858795741,49259.70925601353,48299.08949344468,47689.716550196325,49716.89537330776,47228.69560439453,49161.187807001246,47389.82837561156,48440.16181811798,47754.23286619484,47894.04264955816,47522.54662499024,49888.12311439602,47178.72241002564,47236.360515579734,51049.300668015414,49604.53516738397,45314.97443744475,47729.98652519394,46208.98326734526,47374.43024498739,44698.95432781548,48526.35540475088,47345.72041752178,48891.70190606835,46899.094708876444,49039.64190732013,48502.10046625561,50849.295500967026,50789.17932145695,50102.814388984785,48862.3645703821,51595.24221392173,47584.70504538348,47829.2894361019,49390.402081337175,52065.87897633907,49381.648363895605,49465.09689913646,48154.279611514394,50811.20261194401,50870.98301221997,50748.379986943546,49306.15516923975,49291.47322700398,48750.764213216666,50237.67508514229,49112.070113219466,49084.60698106662,49909.64261642266,49909.230093075035,49926.34835352026,50968.87489571431,50651.930912375115,50361.30560723939,50870.00010191873,49829.14589181415,50915.80381489806,51017.06834949068,49572.98770361441,51896.124378933324
30,43413.41933059141,45222.34270100304,47195.98213162042,46822.79061594731,45302.9758549911,44667.00932524631,47017.475331331894,46595.75824934648,44416.76345022681,44179.682733788,42064.217204616536,45928.52079752876,45587.43835842344,47698.74609977761,46449.0860957611,48128.763113941844,44815.87615623567,47903.077665804296,45225.40956146511,47416.876015704394,43851.58490420791,46651.08134534377,43157.83262701988,45968.947939032056,47151.105408497795,45695.81006639715,44933.25510170279,47951.69325681459,46537.07265811536,46005.417218046816,46882.16831594471,50881.73103065073,48680.134603609724,48743.86050228176,47709.96602710377,47367.913025121896,43653.042448095206,46248.643917146386,46604.01297473579,44653.565107422204,45761.77247102389,44657.65461271346,47491.10437846554,48759.77629225667,49216.150992740724,48304.200206346584,46456.64020731349,45196.28631269836,45513.3608644525,46250.80238777951,46834.382709309575,47877.427007229424,46805.442643819355,48658.953071956654,47968.660141789784,48347.04275859667,49865.899198296764,46941.702958888614,49048.048251159984,48558.10049613781,48217.98993841984,49799.51620568457,49844.356894118966,47656.579477650565,48656.88316754277,49279.404428336486,48672.391902372896,49757.31328360335,49453.52996056063,51330.9127273266,47461.735793342305,49161.67238759467,48322.98803226786,50110.72816905952,47661.854717888054,49932.69512143328,48907.279618565175,48859.08861393355,48149.27468704653,49284.75117335224,51011.858144615115,49882.29930933683,50631.61450127369,51770.61038963141,50364.25578790703,49577.47559112384,50687.86892212551,49723.48297962831,49828.91065003617,48887.86380158967,51363.9619003374,50139.67628247433,50751.234067180136,49647.49088633003,51109.138365064326,50044.12168914018,50686.779185331034,51684.79178019835,51658.26604142351,50980.17293473475
31,41817.36414112791,50420.45771789648,48232.01537733516,46462.923553211076,43914.046663981986,45103.72769204413,44415.12070439008,47618.75591849161,45938.26256904711,44198.118461545375,44801.49734573825,47572.6865090355,48432.89272280554,48358.25459919656,47114.79303002969,45488.81499099198,40606.46500415242,46519.26634220565,46087.916576436925,46379.30419916535,46299.33691913859,44138.65088486363,47225.187024295235,47399.7380753537,47533.8813461671,48003.85898440784,47520.274693271385,45998.95427842588,46587.4945683721,46897.57668999231,46982.66824954465,48394.26377467223,47910.74860304606,50116.01515935493,50350.25072152503,47239.23832090366,41531.47091954166,49052.697215574146,46517.02835541277,46205.127785717006,46851.93012016679,46847.367045304,48413.76445796765,45408.67382638274,46157.857622558426,48204.575079929135,48648.67417535899,48729.14656107883,46835.859619636416,46644.59168114542,47348.64889029747,48411.46631441686,50123.148750731445,45513.226739968864,47983.77326361814,46600.85136000057,46261.044301355796,49694.00806357836,49208.310064514306,49143.67810954548,49791.83241711707,48099.501616451875,48222.67846465431,51500.66939325043,48578.41950359895,49828.235494268425,49007.65784915598,46859.4981747854,46704.83238944699,48502.827596615934,50471.342062549316,50213.14885205551,50410.67020629299,48302.59903908752,51306.37747371364,48466.52840070068,49842.10221185821,49655.27914776815,49537.59219602045,51235.99210112585,49092.09356321591,48473.601682560955,49990.783118787374,49612.302353548934,53591.10593432201,50846.47283185804,49795.338080989524,49207.014689274845,48453.04492276455,49378.04048170866,50567.397375908964,51903.553021702784,51656.65802205866,50855.04506657155,50391.429358487345,51009.28187312532,50337.26294778703,52456.55845671653,50767.4028655075,50922.29592757794
32,41011.519634962795,44710.60001728802,46611.67476704056,43289.03724979531,43918.42656159146,46693.87781596301,42786.19830076848,47260.969628247025,44565.69085636768,44877.82369388329,43685.25024093687,46309.34530939406,49886.6926292315,47102.21505424439,44402.77131942068,47798.350610408546,45445.73626642393,48291.95559065202,47410.9250217235,41362.22114952024,44587.33780606672,47792.32894947149,46575.98496876536,44765.23674985872,45452.32203912797,43517.16119446549,46437.57388980721,50072.981301351785,47940.95766446511,50122.85278667434,48165.84282804288,48438.68833642333,49918.45814090006,47565.89488901334,46781.4671449049,48651.42280493383,49322.92834921587,46539.93053809091,46253.47527417208,47564.34644687737,48618.57716038063,48623.94207248362,45525.72594882486,50299.687336922565,46769.03576551107,47358.59141341861,46540.57458135016,51552.55443236212,48239.18727766541,46817.0125422283,49192.67289752523,49118.754177805225,47902.35019294549,49320.19369715386,47192.34506945778,47692.53957589931,45798.9324398632,46757.48088295492,50815.77254055057,50649.92647806123,48718.89848648688,50768.075226651585,48559.665483223675,48519.45099230302,48947.62812328229,48788.35237413908,48741.76441172778,50422.28926093871,49298.64516679673,50017.364978290556,50442.57612638332,49751.20844892259,48252.23466305056,47886.894823146926,49652.564836813086,49353.9588591503,49702.98564540838,49649.007223493216,52545.71672018171,48348.81583859406,47713.815213585825,50262.61899565268,49572.742275767596,50360.737621384345,50696.024223094326,51470.640883835295,48677.49128591212,49710.94830307141,50762.094592214096,51157.39877512037,52608.114103919506,51444.79083250773,50521.03401972171,49786.40223582746,50163.45929076262,50202.59038698865,51425.762091894576,51114.75826064396,49736.07614771923,50607.68867781861
33,46579.58559621256,45690.401369059604,46134.43343701669,45860.63394055606,48110.856628916226,45717.17858774034,44689.85111644387,43834.15867100142,45915.992094483445,41351.88128370463,45291.093948382884,45316.73890480038,43420.07655661078,44226.70442286643,47202.821080732814,46292.91136437017,46138.110394558185,46534.38397250027,46242.48150755278,48173.991503802776,46411.85206978712,43926.32980776437,48941.54127713239,46983.11709196256,45522.45318946962,44543.89244910571,47194.82344852834,46454.214428630745,49129.742002656145,46226.13639000581,45539.27297575768,48238.7694101097,48335.72843203934,47252.97705141529,48068.99293168502,47065.3666604759,47526.23769421362,48947.54726144962,48212.58424342522,47118.95785731921,49366.72680839089,44109.55490731879,50455.66760528929,45202.20915416912,46788.736711985446,47670.360155592316,47585.46913378169,49230.01273070312,46466.586429167866,48322.91747701493,47252.344934516455,48485.32476329636,48065.54469760161,48334.627299748776,47552.825673864856,47670.25019820843,48764.78209386571,49664.217148287295,47753.7050898088,47477.951314888174,49405.97729875195,48656.487575616025,49784.373450503845,47706.52160177177,46711.10773327207,48294.94354954937,48080.376868881984,48966.776238692255,48368.57686798348,50050.828970203656,48907.12211887804,49476.75995161472,49544.199585123264,49645.78230198355,49457.648396699245,50116.39895382244,48723.606730362895,51206.02638598593,49469.23194541614,48369.02108415203,50050.236267803295,49003.74439594222,50671.32247881542,52340.34522343824,49275.73437784005,50492.952184736154,48424.69733998559,50730.75891334536,49447.619533533645,49774.78509021795,49373.28235542999,51227.33498049567,51546.43268386817,50658.68588671949,49879.693539197746,52245.94732774574,50122.34697244568,48893.64913067269,51356.11122117309,50005.70279372264
34,46779.49582829852,44378.023094745484,46196.91934981814,47666.29606888792,43110.436790274965,44310.06788246454,45231.55594590767,48093.9906236566,44347.641972042264,44523.98910423307,46423.24631701053,44685.37783295869,45985.180129263244,43178.474943523295,49552.454934215886,43666.992825939815,45437.34249582226,45976.856962235586,49220.76240167475,43995.629744360966,49422.11517680501,47491.09361213689,47000.68585241053,44827.47671004719,47357.9870555875,45377.30437261856,48556.35517166782,45126.80357293253,46522.08838735575,45904.47437690098,45309.9649301115,48004.24614627535,47747.44986730302,48813.51529835149,44406.97408109571,48698.1196164993,50871.66111516197,46581.38592099253,50059.610102461535,46983.24870674989,45452.962983018,47048.62763523152,49031.998354157666,46424.99374459345,46826.19254405758,48552.83211946235,47792.10731282663,48651.01271962574,48233.40391921592,48619.37126618046,47448.6614348502,48400.585895258795,46920.638253046,49910.51098723932,47442.404007075515,49800.83506714754,48092.37404430697,48713.471459243476,47885.19663219971,47291.908803645245,46447.482422822446,47382.611426722724,48357.106629963346,49078.21535583545,50109.613587696585,48400.43264709411,47941.64708287939,47342.46390636647,49688.560033280606,50803.928113431684,50715.97219059156,50122.67993043666,50095.058708870165,51353.360355730314,49859.19485953653,50267.94500137248,49250.28214109748,48168.41895872643,48981.255744909555,49777.97037346402,49913.690975349884,51957.95859107347,50055.40743733846,51262.730267238934,49640.01085873,49831.33901431996,48858.94979967552,49523.65082337,50860.31472469709,50401.43084542085,51380.339735899106,50691.462173996246,50236.120343452116,52687.01064270574,50608.18814109554,51846.56757466345,50446.15146302221,51530.329218949155,51783.044538622744,51187.642773518026
35,40761.93073914612,45093.29455868474,47313.66820631171,46116.89784036734,46028.72189510128,42281.25222799575,44106.1147857308,46138.50885651447,46193.6923265713,47632.47292222835,45358.47015181092,46356.56761401215,45754.9600818111,44128.02054921707,42075.16116738091,46626.134305998225,46257.50053270726,45013.124097392756,43441.35318024676,47176.273088598464,45781.81418296841,47168.78932599238,49315.81098199215,42987.117538885315,45347.904175325355,46185.86077785186,48850.57668442325,44092.50076105174,49688.75491847609,46966.2998245276,46671.56262571556,46578.09714735554,46281.03336355862,48572.17513890373,45467.53875451952,47633.05313582983,46616.02336504973,46126.93801323543,51064.448740388696,47969.35515296182,48305.11475202843,49108.766253621034,45529.72189573006,50075.19920527802,44154.12661677356,46657.988538764606,47153.58047584976,48647.032376762545,48207.34309019294,47743.738820932784,48014.161148440275,46783.91468674711,46164.27942792707,49169.795623382386,49180.851638229185,50393.176021037514,47374.09914168703,49342.60858774937,48154.07022450549,50080.08505704752,49918.46239255986,48960.02140327652,48337.79301842509,49997.5076737465,49666.8352071186,48111.843271417005,47406.641591824686,48716.989606157746,50912.155721169096,50526.33494069602,47948.07955044393,47954.8012864913,50823.728773269235,48133.74707792671,50058.963213317664,48856.57491376029,51399.5104314392,48819.199387615,50974.57621476999,49987.86224090772,50119.02114666345,47813.39905438079,47646.62470631639,49799.71136547811,50346.79355663176,48995.63011029367,49103.63337599985,50839.30419918819,50896.187813790464,50257.45052500954,51220.56168989179,49372.972918405554,50232.76574656468,52209.33771461169,50761.565165276435,50875.85020305268,52956.423197897355,49593.93734469037,51663.42154543222,52497.58765182729
36,44415.25573230262,46600.126651609746,43371.43192618178,43964.42893513061,45921.365012544615,46704.15182948798,47320.18009438181,48149.688425201,45368.34988370772,47596.296561160176,45021.03050998388,47200.22189636672,46078.11742182278,46537.42799524384,46556.898019576256,43239.445301881824,44109.78625776369,46199.03030854823,43329.90696058718,47504.12231035839,47622.457230296575,46799.17443508517,44539.51891292066,48589.61497850294,49677.0422846454,46746.463252862,47374.049258426785,46949.97554518295,47516.63117087693,46573.89003148612,46765.39279732946,48253.831872270246,50479.15403825584,44899.893148397394,46905.83108385982,45371.98431127731,49526.43666881205,46382.18957823784,45203.829148432786,48286.10666197203,49929.707479964345,48431.98362452158,47835.89517141799,48182.577360881325,49647.44359462244,46511.341015343954,47633.3264258686,47227.064735530854,46316.54730823858,47524.89775466875,49520.691413988505,48848.09559830664,49006.69090620422,48405.20270020968,48957.80567920834,47292.5658882808,47994.390268469695,48700.65997647803,48868.35351736483,48980.35859243158,48462.81573710673,48226.906006471014,52661.729343885076,49931.05710768976,49382.07662222107,48657.42366428984,48458.53740766735,48904.83444444033,49467.282572723656,46976.58013468966,47416.2254405337,48567.72063580078,49600.905173037274,49152.34112066078,51151.09423063336,47887.86541090473,48772.75017613687,51338.767581756874,49870.31199055471,50745.117582000035,52048.913387628454,49171.13530095897,49864.96548620719,49745.49308842076,48065.23997717188,49832.65298038402,51109.202711999715,50818.231264919625,50952.416502721346,50021.844131305705,49810.377259194465,51749.79112327108,50096.524689267455,50917.07830975716,50851.395213246644,52126.27441825288,51718.94600438709,49689.50496344807,49859.800151416624,51521.01883626222
37,44884.1922347175,44245.43477479796,46930.876350875,45514.1325409758,45334.9399974838,46671.275099991435,44708.90066337123,48147.76175356295,44123.67531744602,46674.17812307868,48056.61127577016,43325.264334904095,45146.72415719495,47708.86394864086,47784.23936468947,45623.784592081385,44754.150251067986,47603.25197432001,48027.625804224444,44256.2902480268,44263.97003470289,46635.18575191907,47340.31034681956,45918.147667437035,47529.06476979026,45398.300306216355,43269.145766296824,45977.390151192056,46794.69210521722,46333.78527373484,45048.67865186551,44122.30261540822,46163.58719825693,48346.483657474615,48933.48224300465,48881.18740861728,45980.20595732668,45553.817714201614,48025.40792481924,48281.644562218826,47999.03149353041,44610.23090252731,46316.05458871072,47564.22640156673,48348.77213914926,48794.527513438006,47987.21092775942,48302.56080109643,48024.81653412878,48898.399576592914,48451.24954321807,48178.758509335916,47795.31656356918,48319.278090586304,48907.1014413896,48681.05133890081,48885.55167943963,50175.670749550154,48852.632871374444,47755.659445341495,49744.88851333814,46995.4317673275,47420.55557775264,49230.3580067019,49507.85291045516,47434.01382370274,48540.6190228159,48338.81531496265,48546.049194170235,50288.401028538276,50064.53969091559,49280.952877199205,48738.261792577454,47890.54961717408,51085.784234020866,50207.54554304586,48822.30032699767,50458.22611405404,49650.66514119132,49477.27850534589,50315.34812428642,49120.40640691101,49607.190094577214,50157.285051966195,49573.29603646441,50838.84814024452,52115.17074313908,49511.57188436916,48668.20803702929,48410.39686434928,50306.81309744129,49870.07323202877,50776.05951314949,50762.93414147946,49181.201041989094,49058.18453542499,51092.5926410482,51003.1361724853,50552.28666815162,49508.570773380925
38,45848.504272976985,47338.462519228946,45616.52628742038,43679.478103089205,45320.99806170427,42906.12105193757,47210.258700518614,45566.3539505619,42430.75927363836,45028.841326146765,46397.88500537002,45100.485711008274,45260.758143746614,43728.656894208376,46796.15340869416,44830.27396724089,42401.76007319773,45419.41590219993,47696.426807296935,45521.87541568433,49024.49691532109,46962.975699028066,46875.34639298192,46189.669425434106,46346.52908953649,46100.85797991811,46103.11816268308,47461.62077012257,45250.68506911155,45104.61160253576,45102.75664957215,49984.46341935229,47739.729591005904,47456.738302520214,45483.947824895855,48044.89207584846,47010.140380677825,47555.889692626166,45882.49166177422,47595.29771208541,46815.463342091294,46392.11256072358,48586.550803508464,45439.29051222288,48457.35343670648,48679.3307130328,46572.371163480704,46722.397597293915,47604.964980091274,48351.7278365958,47824.64358677116,48670.306196801874,50491.46996306479,47542.85819824205,46027.40076562461,49407.03399127319,50566.94548286402,48958.00308354735,47130.74411015594,48419.20268039673,47233.12508344359,49497.61699399628,47086.88944151224,48449.841943438114,47655.321799484394,49092.73651323894,48560.38998743469,49271.11365629501,49147.6264134451,48024.73623112355,49971.88118907619,49246.72814135689,48231.3213182627,51970.74987447628,50021.915218238704,49374.08138119896,51175.6510811299,51692.66383699193,49568.70972111213,50163.69970502184,48788.627280081695,49752.53134691039,49759.77645845929,50223.53129272567,50435.76995058745,50726.61164894761,50454.08464399027,49050.97789494693,49394.866227592254,49852.49911647084,50177.436509748106,51537.268324974386,49455.10727933568,50295.19472674615,51597.996858917526,50476.78139509257,51245.11269349061,50750.662912099535,51172.83326423459,50794.374710571414
39,46200.71785091104,42293.55049461454,44473.85617899253,45707.56065413991,46183.66858890789,47922.483541134745,44681.12058147099,47993.16075620085,44346.53460243633,47828.31065256307,47003.18624078146,44113.787081291885,46246.448164807625,45701.7094281201,46894.91725972303,45537.6481756064,45461.3441236021,48283.08593466736,45929.36580907253,47496.329660881755,45847.46153632242,48954.539971666105,45247.99792639654,45416.89286695523,48866.054450128795,45815.37219128898,49079.25558176008,48022.77035555194,46457.96560501205,43971.69760511303,46788.67749893029,47033.08077824317,48700.831609653265,49382.67076436017,46039.35244806448,48308.41782603097,48309.0468115833,48813.510106861344,48028.39744795473,44555.84424670072,47200.99929388437,45835.33858246707,47258.12272204346,48986.97566606746,48093.877836891625,49324.16275053461,48260.120569228406,46066.237422212085,44471.57226376446,48171.2652014266,47742.47469375783,46785.35433009875,45894.31898379605,47243.596067089005,48018.1202379952,49198.97450415164,48637.44497196351,50515.79528955777,47197.10998927556,49689.095630266514,48695.702059561496,49562.148515190114,48217.884653901994,50133.42591341118,49238.425311681174,48117.88318490248,48985.57116530417,48775.31681041734,49699.33199014769,47798.26181209717,49208.269534507795,49759.43049472544,49401.46306096657,50954.85747468447,50357.38324834676,49537.08965455353,49846.38851419439,49991.89877329687,50167.23593181835,47812.84877438707,49525.02936756864,48330.1875365579,51317.70233247243,49966.68762302725,49890.537561241115,51072.77059260384,50642.124642252,49133.832444580985,50262.42797080597,50061.819393196885,48741.73134573224,49843.70099736623,50398.89144726898,50526.637747212335,49295.587260038425,51835.95353079294,50723.50443630067,50913.268430994394,51303.61361061197,50290.7313714867
40,45821.44075163885,44403.20874000986,43523.65970333167,46198.38419276639,47873.19450249289,46574.7763856009,46974.65175006329,44520.23837102971,42725.323498102975,48105.781742517,49117.4133261342,48289.43818207512,45159.489230452426,43845.993763653,44065.88833576848,43107.97218296936,45792.03416469126,48672.37312496598,45859.097511481785,46643.47696208189,48438.08720890439,45622.5011800515,49590.18366408469,49563.18049677625,46247.151155178144,45606.84762719402,47665.984339204246,46096.12031662978,44909.56617968381,48726.02423435198,48676.02873693227,47114.88276813801,45033.616220131415,45155.71062317392,47220.47518152189,46380.4941337183,46679.48131811873,48738.20667846661,48369.47294655402,49355.678965446554,46001.347248845996,46995.020518632,48621.82858628889,48237.44372294241,49811.999202289335,48312.201054575664,50341.629549915546,48589.78201266843,49357.50106489363,47531.481269052565,48049.525824474214,49308.262066949115,50292.37708702957,49173.38809984903,48163.84786219468,50123.86887172018,45564.294219469004,46631.499411704826,49382.685981638555,48593.585407750164,49396.00803504668,48777.18633854402,49463.472252722364,47818.687446962904,49573.74365637587,50141.73150531765,50464.660724717476,51458.566175142245,49409.69209989676,49503.04118366624,47470.005375021945,48689.4916853523,49142.4696243197,50617.78737001101,48796.08358132927,50435.907476628236,49604.2619745194,49471.781740040424,49998.793420872644,49364.718712441616,49388.24489143999,48095.81862747779,49708.21798742392,49528.51815023845,49556.16515649277,50579.757479448555,50882.7282913261,50507.032636502714,51328.74852378281,50964.26893862584,50164.85392273628,50064.91858268389,50877.204458460175,51184.05042308818,52018.567950890385,51872.946881474214,50316.08866669335,50785.127567034666,51549.410125682814,51961.198000253076
41,46690.14504366863,44946.206669080835,42886.77175870313,43410.976423928274,45723.25062222393,45903.480637838475,43445.94145727816,45501.63147587743,46575.145101436116,43567.43783391954,47494.60127823542,45024.86371411496,47853.782172175066,44890.7087654375,44131.22040438768,45146.91755326332,45812.27007515086,45391.07700188814,45737.45221924399,46694.96753144277,45935.12186826886,46166.34642064086,43598.571094609186,47017.095328501506,46313.44205637863,49047.70320263821,45106.619314233205,43825.28635296894,47652.166460316126,47289.96726752937,45278.02956864334,44556.35082891803,49259.46536933568,49121.165585910174,43352.03416580783,46442.20890513203,49632.71920795447,46545.64177149482,46589.412508082445,46954.92060824483,45814.226771011796,45051.668558995734,49038.15800431473,45009.19496543888,48012.84669961892,48960.424203562914,45782.547902124454,46579.716404922525,49563.42616598854,48691.52302709541,47199.77317013871,49697.55094085538,49752.917111736315,48566.78158018737,47094.33570169266,47795.850018820005,48763.638645227256,48212.80117354731,49710.187923814054,46642.679419983055,46761.74211808054,48922.23644490691,48149.84811868722,48048.62215468913,46724.97332997543,48963.02664264992,48936.69387039908,49838.84012093041,49202.64664217327,49026.30976279069,50612.02498341663,47787.72714359425,49978.04583249814,47525.2115551568,48539.78600193849,48189.483388066656,50473.30596356183,49594.71540971173,49712.54191498948,48590.594919335104,49526.995461938655,49097.041450116674,50374.06771263414,48994.16229791089,51469.05961484889,48430.237053264944,49390.9373827109,51965.175060056696,49898.194585371304,49091.01417193866,50669.63389776426,50052.724515906455,49770.28260216175,49590.305135146686,53314.34110592513,50522.03170558516,49032.6557204186,52250.28502114751,51494.91294403991,50310.18021208219
